ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales,year,month
10347,21,58.95,7,5.516007313483206e+24,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,53,S18_1367,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2348618171070.6416,2015,January
10356,22,72.41,6,4.147341776468619e+25,12/9/2004 0:00,Shipped,4,12,2004,Vintage Cars,53,S18_1367,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,nan,Paris,nan,75508,France,EMEA,Da Cunha,Daniel,Small,6439985851279.969,2016,January
10369,32,98.63,7,9.846277956008928e+27,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,53,S18_1367,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Medium,99228413047921.55,2006,January
10381,25,52.83,9,9.25901856461356e+24,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,53,S18_1367,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Small,3042863546827.8164,2007,January
10391,42,100.0,3,3.893767486006998e+29,3/9/2005 0:00,Shipped,1,3,2005,Vintage Cars,53,S18_1367,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,624000599840016.0,2008,January
10422,25,51.75,1,7.84879348852279e+24,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,53,S18_1367,Diecast Classics Inc.,2155551555,7586 Pompton St.,nan,Allentown,PA,70267,USA,nan,Yu,Kyung,Small,2801569825744.629,2010,January
10110,37,100.0,16,7.592220262662867e+29,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,124,S18_1589,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,871333475924279.4,2006,January
10123,26,100.0,2,7.967359687131186e+27,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,124,S18_1589,Atelier graphique,40.32.2555,"54, rue Royale",nan,Nantes,nan,44000,France,EMEA,Schmitt,Carine,Medium,89260067707408.7,2008,January
10137,44,99.55,2,1.3550381631215616e+29,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Medium,368108430101996.1,2010,January
10148,47,100.0,9,1.3691873656567092e+30,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,124,S18_1589,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,1170122799391888.2,2012,January
10161,43,100.0,8,2.0563995416494485e+30,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,124,S18_1589,Heintze Collectables,86 21 3555,Smagsloget 45,nan,Aaarhus,nan,8200,Denmark,EMEA,Ibsen,Palle,Medium,1434015181805774.5,2013,January
10172,42,100.0,6,3.694213263850631e+29,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,124,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,nan,Bridgewater,CT,97562,USA,nan,King,Julie,Medium,607800400119202.9,2014,January
10181,42,100.0,2,7.620886385367834e+29,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",nan,Bergen,nan,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,872976883162883.9,2014,January
10192,29,100.0,7,1.081282040971717e+29,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,124,S18_1589,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Medium,328828532972994.44,2014,January
10204,40,100.0,13,6.984964247141514e+28,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,124,S18_1589,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,nan,Young,Jeff,Medium,264290829336576.0,2015,January
10212,38,100.0,6,1.658809114738668e+29,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,407284803882819.56,2005,January
10226,38,100.0,4,8.992884272946137e+28,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,124,S18_1589,Collectable Mini Designs Co.,7605558146,361 Furth Circle,nan,San Diego,CA,91217,USA,nan,Thompson,Valarie,Medium,299881381098362.56,2006,January
10241,21,100.0,11,1.568680294900865e+27,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,124,S18_1589,Mini Caravy,88.60.1555,"24, place Kluber",nan,Strasbourg,nan,67000,France,EMEA,Citeaux,Frederique,Small,39606568835243.29,2008,January
10253,24,100.0,1,1.682932442218056e+28,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,124,S18_1589,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,129727886062251.7,2010,January
10266,36,100.0,2,5.31807321273074e+29,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,124,S18_1589,L'ordine Souveniers,0522-556555,Strada Provinciale 124,nan,Reggio Emilia,nan,42100,Italy,EMEA,Moroni,Maurizio,Medium,729251205877010.5,2011,January
10278,23,100.0,2,2.1174910027605185e+27,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,124,S18_1589,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Small,46016203697833.64,2012,January
10288,20,100.0,14,5.533437028569761e+27,9/1/2004 0:00,Shipped,3,9,2004,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Small,74387075682337.19,2013,January
10301,32,100.0,4,1.8919924528272707e+28,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,124,S18_1589,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",nan,Oslo,nan,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,137549716569219.83,2013,January
10311,29,100.0,9,5.331731123799699e+27,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,73018703931251.06,2014,January
10321,44,100.0,6,1.651144230675307e+29,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,124,S18_1589,FunGiftIdeas.com,5085552555,1785 First Street,nan,New Bedford,MA,50553,USA,nan,Benitez,Violeta,Medium,406342740882042.44,2015,January
10331,44,100.0,14,3.0576616835514883e+29,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,124,S18_1589,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,nan,Philadelphia,PA,71270,USA,nan,Hernandez,Rosa,Medium,552961272021060.1,2015,January
10343,36,100.0,4,1.3696369059517265e+30,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Medium,1170314874703268.2,2015,January
10367,49,56.3,1,3.3545618145788256e+27,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,124,S18_1589,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,nan,Pasadena,CA,90003,USA,nan,Young,Julie,Small,57918579183011.95,2006,January
10378,34,42.64,5,1.9515015676412224e+25,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,4417580296543.824,2007,January
10407,59,100.0,11,6.089703900045905e+30,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,124,S18_1589,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Large,2467732542243163.0,2009,January
10419,37,100.0,1,5.370201002721147e+29,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,124,S18_1589,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Medium,732816552946311.9,2010,January
10106,36,100.0,12,6.034989859155052e+29,2/17/2003 0:00,Shipped,1,2,2003,Planes,157,S18_1662,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,nan,Bergamo,nan,24100,Italy,EMEA,Rovelli,Giovanni,Medium,776851971687982.0,2005,January
10119,43,100.0,3,5.234800799670868e+30,4/28/2003 0:00,Shipped,2,4,2003,Planes,157,S18_1662,Salzburg Collectables,6562-9555,Geislweg 14,nan,Salzburg,nan,5020,Austria,EMEA,Pipps,Georg,Medium,2287968706007769.5,2007,January
10131,21,100.0,4,3.584531189200062e+27,6/16/2003 0:00,Shipped,2,6,2003,Planes,157,S18_1662,Gift Ideas Corp.,2035554407,2440 Pompton St.,nan,Glendale,CT,97561,USA,nan,Lewis,Dan,Small,59870954470427.99,2009,January
10143,32,100.0,7,5.753745005832097e+29,8/10/2003 0:00,Shipped,3,8,2003,Planes,157,S18_1662,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,nan,New Bedford,MA,50553,USA,nan,Tam,Wing C,Medium,758534442582016.0,2011,January
10155,38,100.0,5,3.3118566687536545e+30,10/6/2003 0:00,Shipped,4,10,2003,Planes,157,S18_1662,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,nan,Helsinki,nan,21240,Finland,EMEA,Karttunen,Matti,Medium,1819850727052539.0,2013,January
10167,43,100.0,1,1.2179318784248807e+30,10/23/2003 0:00,Cancelled,4,10,2003,Planes,157,S18_1662,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,nan,Boras,nan,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,1103599509978543.2,2013,January
10178,42,100.0,4,3.1500800225187694e+30,11/8/2003 0:00,Shipped,4,11,2003,Planes,157,S18_1662,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,nan,Toulouse,nan,31000,France,EMEA,Roulet,Annette,Medium,1774846478577448.5,2014,January
10186,32,100.0,1,1.6903956893248586e+30,11/14/2003 0:00,Shipped,4,11,2003,Planes,157,S18_1662,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,nan,London,nan,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,1300152179294738.8,2014,January
10198,42,100.0,4,9.84149204698134e+30,11/27/2003 0:00,Shipped,4,11,2003,Planes,157,S18_1662,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,nan,Makati City,nan,1227 MM,Philippines,Japan,Cruz,Arnold,Large,3137115242859487.0,2014,January
10210,31,100.0,17,1.1451556354250004e+30,1/12/2004 0:00,Shipped,1,1,2004,Planes,157,S18_1662,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",nan,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,1070119449138740.0,2005,January
10222,49,100.0,4,5.469120096124125e+30,2/19/2004 0:00,Shipped,1,2,2004,Planes,157,S18_1662,Collectable Mini Designs Co.,7605558146,361 Furth Circle,nan,San Diego,CA,91217,USA,nan,Thompson,Valarie,Medium,2338614995274794.0,2006,January
10250,45,100.0,14,1.9662964781770835e+31,5/11/2004 0:00,Shipped,2,5,2004,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Large,4434294169512306.0,2009,January
10262,49,100.0,9,3.462932238743719e+30,6/24/2004 0:00,Cancelled,2,6,2004,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,1860895547510316.0,2010,January
10274,41,100.0,1,4.1785118500227024e+30,7/21/2004 0:00,Shipped,3,7,2004,Planes,157,S18_1662,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Medium,2044140858654976.0,2011,January
10284,45,100.0,11,1.1913610782723752e+30,8/21/2004 0:00,Shipped,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",nan,Oslo,nan,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,1091494882384876.4,2012,January
10296,36,100.0,7,1.078582157133643e+30,9/15/2004 0:00,Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,nan,Munich,nan,80686,Germany,EMEA,Donnermeyer,Michael,Medium,1038548100539230.2,2013,January
10307,39,100.0,1,8.799069968870751e+30,10/14/2004 0:00,Shipped,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,nan,Philadelphia,PA,71270,USA,nan,Cervantes,Francisca,Large,2966322633981467.5,2014,January
10316,27,100.0,9,3.543967757412721e+28,11/1/2004 0:00,Shipped,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,nan,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,188254289656642.9,2015,January
10327,25,100.0,6,3.82959858100018e+27,11/10/2004 0:00,Resolved,4,11,2004,Planes,157,S18_1662,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,nan,Kobenhavn,nan,1734,Denmark,EMEA,Petersen,Jytte,Small,61883750540834.06,2015,January
10338,41,100.0,1,1.0019602733462664e+30,11/22/2004 0:00,Shipped,4,11,2004,Planes,157,S18_1662,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",nan,Charleroi,nan,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,1000979656809401.1,2015,January
10351,39,99.52,1,5.149911845398791e+28,12/3/2004 0:00,Shipped,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,nan,London,nan,WX3 6FW,UK,EMEA,Brown,Ann,Medium,226934172071964.3,2016,January
10373,28,57.55,4,4.545973235336823e+25,1/31/2005 0:00,Shipped,1,1,2005,Planes,157,S18_1662,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Small,6742383284371.204,2006,January
10386,25,54.57,7,1.1999183630398005e+25,3/1/2005 0:00,Resolved,1,3,2005,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,3463983780331.254,2008,January
10398,33,100.0,11,9.964484052276704e+28,3/30/2005 0:00,Shipped,1,3,2005,Planes,157,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,nan,Reims,nan,51100,France,EMEA,Henriot,Paul,Medium,315665710083890.9,2008,January
10400,34,100.0,1,2.9359675505775586e+30,4/1/2005 0:00,Shipped,2,4,2005,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Medium,1713466530334794.2,2009,January
10416,24,100.0,14,1.2871786416720842e+29,5/10/2005 0:00,Shipped,2,5,2005,Planes,157,S18_1662,L'ordine Souveniers,0522-556555,Strada Provinciale 124,nan,Reggio Emilia,nan,42100,Italy,EMEA,Moroni,Maurizio,Medium,358772719374269.6,2010,January
10100,30,100.0,3,4.9560125680873e+29,1/6/2003 0:00,Shipped,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Medium,703989528905601.0,2004,January
10110,42,100.0,7,1.840505416651984e+30,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,170,S18_1749,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,nan,Manchester,nan,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,1356652282883121.0,2006,January
10124,21,100.0,6,4.426552555117768e+27,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,170,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,nan,Las Vegas,NV,83030,USA,nan,King,Sue,Small,66532342173696.0,2008,January
10149,34,100.0,11,6.970858959422311e+29,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,170,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,nan,Brisbane,CA,94217,USA,nan,Taylor,Sue,Medium,834916700002000.9,2012,January
10162,29,100.0,9,5.155725026226165e+29,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,nan,San Francisco,CA,nan,USA,nan,Brown,Julie,Medium,718033775405180.0,2013,January
10173,24,100.0,13,2.2975708611115963e+28,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,nan,Bergamo,nan,24100,Italy,EMEA,Rovelli,Giovanni,Medium,151577401386605.0,2014,January
10182,44,100.0,10,1.0611670910817165e+31,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Large,3257555972016009.0,2014,January
10193,21,100.0,14,9.488708524027348e+27,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,170,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,nan,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,97410002176508.28,2014,January
10204,33,100.0,4,1.44949687240048e+30,12/2/2003 0:00,Shipped,4,12,2003,Vintage Cars,170,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,nan,Young,Jeff,Medium,1203950527389095.0,2015,January
10214,30,100.0,7,1.6071199888843992e+30,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",nan,Madrid,nan,28023,Spain,EMEA,Sommer,Mart¡n,Medium,1267722362697921.0,2005,January
10227,26,100.0,10,3.61087490733061e+28,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",nan,Lyon,nan,69004,France,EMEA,Saveley,Mary,Medium,190023022482293.2,2007,January
10241,41,100.0,2,1.1098753560248775e+31,4/13/2004 0:00,Shipped,2,4,2004,Vintage Cars,170,S18_1749,Mini Caravy,88.60.1555,"24, place Kluber",nan,Strasbourg,nan,67000,France,EMEA,Citeaux,Frederique,Large,3331479185024090.0,2008,January
10280,26,100.0,16,3.2809747929276693e+28,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,170,S18_1749,Amica Models & Co.,011-4988555,Via Monte Bianco 34,nan,Torino,nan,10100,Italy,EMEA,Accorti,Paolo,Medium,181134612731185.9,2012,January
10288,32,100.0,5,1.41964985194264e+30,9/1/2004 0:00,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,nan,69045,Singapore,APAC,Victorino,Wendy,Medium,1191490600862063.0,2013,January
10302,43,100.0,1,8.153405005837345e+30,10/6/2003 0:00,Shipped,4,10,2003,Vintage Cars,170,S18_1749,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,2855416783210000.0,2013,January
10312,48,100.0,17,1.813856087173461e+31,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Large,4258938937309927.0,2014,January
10331,44,74.04,7,1.2686817498700532e+28,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,nan,Philadelphia,PA,71270,USA,nan,Hernandez,Rosa,Medium,112635773618777.67,2015,January
10344,45,100.0,1,1.1729823606500036e+31,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Large,3424883006250000.0,2015,January
10367,37,100.0,3,2.396614422198481e+29,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,170,S18_1749,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,nan,Pasadena,CA,90003,USA,nan,Young,Julie,Medium,489552287523864.1,2006,January
10379,39,100.0,2,7.225377408794841e+29,2/10/2005 0:00,Shipped,1,2,2005,Vintage Cars,170,S18_1749,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,850022200227431.8,2007,January
10407,76,100.0,2,1.5470775812520068e+33,4/22/2005 0:00,On Hold,2,4,2005,Vintage Cars,170,S18_1749,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,nan,San Jose,CA,94217,USA,nan,Frick,Sue,Large,3.933290710400144e+16,2009,January
10420,37,100.0,5,6.0735058209190135e+29,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,170,S18_1749,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,779327005878727.0,2010,January
10108,38,82.39,2,9.231341041753096e+27,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,77,S18_1889,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,nan,Makati City,nan,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,96079868035676.95,2006,January
10122,43,72.38,6,8.8043292416831e+27,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,77,S18_1889,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",nan,Marseille,nan,13008,France,EMEA,Lebihan,Laurence,Medium,93831387294887.1,2008,January
10135,48,79.31,3,4.411166981869328e+28,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,77,S18_1889,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,nan,San Rafael,CA,97562,USA,nan,Nelson,Valarie,Medium,210027783444698.75,2010,January
10147,26,82.39,3,4.433868479545356e+26,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,77,S18_1889,Collectables For Less Inc.,6175558555,7825 Douglas Av.,nan,Brickhaven,MA,58339,USA,nan,Nelson,Allen,Small,21056753024968.867,2012,January
10160,38,88.55,4,1.6435287182545212e+28,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,nan,Los Angeles,CA,nan,USA,nan,Chandler,Michael,Medium,128200184019155.03,2013,January
10170,20,63.14,2,6.466608752833001e+24,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,77,S18_1889,Mini Auto Werke,7675-3555,Kirchgasse 6,nan,Graz,nan,8010,Austria,EMEA,Mendel,Roland,Small,2542952762603.545,2014,January
10181,22,73.92,10,4.891894837111145e+25,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,77,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",nan,Bergen,nan,N 5804,Norway,EMEA,Oeztan,Veysel,Small,6994208201870.42,2014,January
10192,45,90.86,15,7.8105563505427215e+28,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,77,S18_1889,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,nan,Nashua,NH,62005,USA,nan,Young,Valarie,Medium,279473725966193.84,2014,January
10203,45,85.47,4,4.788613018424464e+28,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,77,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Medium,218828997585431.2,2015,January
10212,20,66.99,14,1.038292669020396e+25,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,77,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",nan,Madrid,nan,28034,Spain,EMEA,Freyre,Diego,Small,3222254907701.121,2005,January
10225,47,64.68,5,7.293616988447426e+27,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,nan,Gensve,nan,1203,Switzerland,EMEA,Holz,Michael,Medium,85402675534478.58,2006,January
10239,46,73.92,4,1.7871389456693937e+28,4/12/2004 0:00,Shipped,2,4,2004,Classic Cars,77,S18_1889,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,nan,Oulu,nan,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,133683916222909.69,2008,January
10253,23,83.93,9,1.9282372707264985e+26,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,nan,Liverpool,nan,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,13886098338721.709,2010,January
